Celebrity,Season,Week,Estimated_Fan_Pct,Certainty_Std,CI_Lower,CI_Upper,CI_Width
Helio Castroneves,5,9,0.0077394713936783,0.003321502764874,0.0012293259745252607,0.01424961681283134,0.01302029083830608
Mel B,5,9,0.1976237030147165,0.0661606427423086,0.06794884323979164,0.3272985627896413,0.25934971954984964
Marie Osmond,5,9,0.7942914793125161,0.0671388093984199,0.662699412891613,0.9258835457334191,0.2631841328418061
Cristian de la Fuente,6,2,0.0860369824863433,0.0207622043739567,0.04534306191338817,0.12673090305929843,0.08138784114591027
Steve Guttenberg,6,2,0.0931777990172239,0.0240007546640394,0.046136319875706676,0.1402192781587411,0.09408295828303442
Priscilla Presley,6,2,0.0651253015535085,0.0168669648554445,0.03206605043683728,0.09818455267017973,0.06611850223334245
Marlee Matlin,6,2,0.0868532883759045,0.027040643627353,0.033853626866292626,0.1398529498855164,0.10599932301922377
Shannon Elizabeth,6,2,0.0629215431218127,0.0170959127972987,0.02941355403910724,0.09642953220451815,0.06701597816541091
Marissa Jaret Winokur,6,2,0.1019682550999553,0.0282427770229335,0.046612412135005644,0.15732409806490497,0.11071168592989933
Jason Taylor,6,2,0.1018229009046303,0.0301902489812007,0.04265001290147692,0.16099578890778365,0.11834577600630673
Kristi Yamaguchi,6,2,0.0787180969577238,0.0214509790342513,0.036674178050591255,0.12076201586485635,0.0840878378142651
Monica Seles,6,2,0.0617040374356769,0.0092737357471852,0.04352751537119391,0.07988055950015989,0.03635304412896598
Penn Jillette,6,2,0.0767456838941565,0.0167985836409024,0.04382045995798779,0.1096709078303252,0.0658504478723374
Adam Carolla,6,2,0.0686358425501464,0.0163108641438511,0.036666548828198246,0.10060513627209455,0.0639385874438963
Mario,6,2,0.1162902686029173,0.0329510059871598,0.0517062968680841,0.1808742403377505,0.12916794346966642
Cristian de la Fuente,6,3,0.1018242201220182,0.0299558294038016,0.04311079449056706,0.16053764575346932,0.11742685126290225
Steve Guttenberg,6,3,0.0639527307336878,0.010166300308185,0.044026782129645205,0.08387867933773041,0.039851897208085206
Priscilla Presley,6,3,0.0767373133020794,0.0214045540449883,0.03478438737390234,0.11869023923025647,0.08390585185635413
Marlee Matlin,6,3,0.1099223855221089,0.0300111036063393,0.051100622453683874,0.1687441485905339,0.11764352613685003
Shannon Elizabeth,6,3,0.0786354461217098,0.0180099242618113,0.04333599456855966,0.11393489767485995,0.07059890310630029
Marissa Jaret Winokur,6,3,0.1263370064781873,0.03170162833218,0.0642018149471145,0.1884721980092601,0.1242703830621456
Jason Taylor,6,3,0.1215389213859227,0.0344878951392643,0.05394264691296467,0.18913519585888072,0.13519254894591604
Kristi Yamaguchi,6,3,0.0983126755829797,0.0290343376774918,0.04140537373509577,0.15521997743086363,0.11381460369576786
Adam Carolla,6,3,0.0881743323104932,0.0213751571682363,0.04627902426075005,0.13006964036023633,0.08379061609948628
Mario,6,3,0.1345649684408127,0.0338520812060602,0.0682148892769347,0.2009150476046907,0.132700158327756
Cristian de la Fuente,6,4,0.1119800515993569,0.0337756071046442,0.045779861674254255,0.17818024152445955,0.1324003798502053
Priscilla Presley,6,4,0.0897734892182925,0.0232281659523921,0.044246283951603974,0.135300694484981,0.09105441053337703
Marlee Matlin,6,4,0.1149476916696316,0.0316070205374997,0.052997931416132196,0.176897451923131,0.1238995205069988
Shannon Elizabeth,6,4,0.0830503192468148,0.0228656142021443,0.038233715410611976,0.12786692308301761,0.08963320767240564
Marissa Jaret Winokur,6,4,0.1321634005888014,0.0347185245615387,0.06411509244818557,0.20021170872941724,0.13609661628123165
Jason Taylor,6,4,0.1385518542048679,0.0414691212981453,0.05727237646050312,0.21983133194923268,0.16255895548872956
Kristi Yamaguchi,6,4,0.1027546293024653,0.0311980783043094,0.041606395826018876,0.16390286277891172,0.12229646695289284
Adam Carolla,6,4,0.0708062086156487,0.0149845367977353,0.04143651649208751,0.10017590073920987,0.05873938424712236
Mario,6,4,0.1559723555541204,0.0401490944729892,0.07728013038706157,0.23466458072117924,0.1573844503341177
Cristian de la Fuente,6,5,0.1265712078027185,0.0344389585677085,0.059070849010009835,0.19407156659542715,0.13500071758541732
Priscilla Presley,6,5,0.0725851791116765,0.0142895376741477,0.044577685270347014,0.10059267295300599,0.05601498768265897
Marlee Matlin,6,5,0.1264460137754258,0.031698916110238,0.06431613819935933,0.18857588935149228,0.12425975115213295
Shannon Elizabeth,6,5,0.098673852481607,0.0259824202588347,0.04774830877429099,0.149599396188923,0.10185108741463203
Marissa Jaret Winokur,6,5,0.1468579911594255,0.0392465808061291,0.06993469277941247,0.22378128953943852,0.15384659676002604
Jason Taylor,6,5,0.1537137859208588,0.0425495358203014,0.07031669571306805,0.23711087612864956,0.16679418041558153
Kristi Yamaguchi,6,5,0.1112604991434295,0.0316868211780294,0.04915432963449188,0.17336666865236713,0.12421233901787526
Mario,6,5,0.1638914706048579,0.0469923517551882,0.07178646116468904,0.25599648004502673,0.1842100188803377
Cristian de la Fuente,6,6,0.1382629536599643,0.0364468144860862,0.06682719726723535,0.20969871005269325,0.1428715127854579
Marlee Matlin,6,6,0.1009182632180158,0.0178973431118646,0.06583947071876117,0.13599705571727042,0.07015758499850924
Shannon Elizabeth,6,6,0.1149493746706111,0.0258790727275248,0.0642263921246625,0.1656723572165597,0.10144596509189721
Marissa Jaret Winokur,6,6,0.1666486433770674,0.0417228270977886,0.08487190226540174,0.24842538448873303,0.16355348222333127
Jason Taylor,6,6,0.1692373981168792,0.0424131885390141,0.08610754858041157,0.25236724765334684,0.16625969907293525
Kristi Yamaguchi,6,6,0.1257040870738174,0.035955245880924,0.05523180514720635,0.19617636900042842,0.14094456385322207
Mario,6,6,0.1842792798836446,0.0457271847743143,0.09465399772598856,0.27390456204130065,0.17925056431531208
Cristian de la Fuente,6,7,0.1651759871250674,0.0411520010521982,0.08451806506275893,0.24583390918737585,0.16131584412461691
Shannon Elizabeth,6,7,0.0926814909248861,0.0193229964555187,0.05480841787206945,0.13055456397770276,0.07574614610563332
Marissa Jaret Winokur,6,7,0.18953886020445,0.0510249416528019,0.08952997456495826,0.2895477458439417,0.20001777127898346
Jason Taylor,6,7,0.1900299902814582,0.0483789482232597,0.09520725176386918,0.2848527287990472,0.18964547703517803
Kristi Yamaguchi,6,7,0.1411193543805768,0.0343830832708152,0.073728511169779,0.20851019759137457,0.13478168642159555
Mario,6,7,0.2214543170835614,0.0538247804911383,0.11595774732093032,0.32695088684619245,0.2109931395252621
Cristian de la Fuente,6,8,0.1970728906523804,0.0422801829872976,0.11420373199727711,0.2799420493074837,0.16573831731020655
Marissa Jaret Winokur,6,8,0.2367404081955251,0.0486103510182826,0.14146412019969123,0.332016696191359,0.19055257599166775
Jason Taylor,6,8,0.232897341270613,0.049627275365749,0.13562788155374497,0.3301668009874811,0.1945389194337361
Kristi Yamaguchi,6,8,0.186199411783664,0.037549572662064,0.11260224936601856,0.2597965742013094,0.14719432483529085
Mario,6,8,0.1470899480978173,0.0196028091544726,0.108668442155051,0.1855114540405836,0.07684301188553261
Cristian de la Fuente,6,9,0.2567789049763017,0.0464428632522239,0.16575089300194285,0.3478069169506605,0.18205602394871767
Marissa Jaret Winokur,6,9,0.1938047831994803,0.0292499859349304,0.13647481076701673,0.2511347556319439,0.11465994486492714
Jason Taylor,6,9,0.3000701186749911,0.063117916260128,0.17635900280514025,0.42378123454484196,0.2474222317397017
Kristi Yamaguchi,6,9,0.2493461931492266,0.0504616788296774,0.15044130264305888,0.3482510836553943,0.19780978101233543
Ted McGinley,7,1,0.972338916019255,0.15,0.678338916019255,1.266338916019255,0.5880000000000001
Cloris Leachman,7,1,3.986318026749378e-08,0.15,-0.2939999601368197,0.29400003986318024,0.588
Susan Lucci,7,1,1.3131267133735058e-05,0.15,-0.2939868687328662,0.29401313126713374,0.588
Cody Linley,7,1,0.0026232198369537,0.15,-0.2913767801630463,0.29662321983695367,0.588
Misty May-Treanor,7,1,0.0023652738878236,0.15,-0.2916347261121764,0.2963652738878236,0.588
Maurice Greene,7,1,0.0005016009810614,0.15,-0.2934983990189386,0.2945016009810614,0.588
Warren Sapp,7,1,0.0014021594312707,0.15,-0.2925978405687293,0.2954021594312707,0.588
Jeffrey Ross,7,1,0.0011650478672627,0.15,-0.2928349521327373,0.29516504786726266,0.588
Toni Braxton,7,1,0.012210293796999,0.15,-0.281789706203001,0.306210293796999,0.588
Lance Bass,7,1,0.0054149670524217,0.15,-0.28858503294757826,0.2994149670524217,0.588
Kim Kardashian,7,1,0.0015288542906066,0.15,-0.29247114570939337,0.2955288542906066,0.588
Rocco DiSpirito,7,1,0.0004352769370646,0.15,-0.2935647230629354,0.29443527693706456,0.588
Brooke Burke,7,1,1.2187689666447646e-06,0.15,-0.29399878123103335,0.2940012187689666,0.588
Cloris Leachman,7,2,1.504495996939316e-06,0.15,-0.29399849550400303,0.29400150449599693,0.588
Susan Lucci,7,2,0.0004955936456869,0.15,-0.2935044063543131,0.2944955936456869,0.588
Cody Linley,7,2,0.0990042369250448,0.15,-0.1949957630749552,0.39300423692504477,0.588
Misty May-Treanor,7,2,0.0892689713168114,0.15,-0.2047310286831886,0.38326897131681137,0.588
Maurice Greene,7,2,0.0189311706442835,0.15,-0.27506882935571647,0.3129311706442835,0.588
Warren Sapp,7,2,0.0529195923973425,0.15,-0.24108040760265748,0.3469195923973425,0.588
Toni Braxton,7,2,0.4608347356073344,0.15,0.16683473560733442,0.7548347356073344,0.588
Lance Bass,7,2,0.2043689489714425,0.15,-0.08963105102855748,0.49836894897144246,0.588
Kim Kardashian,7,2,0.057701245728176,0.15,-0.23629875427182398,0.35170124572817596,0.588
Rocco DiSpirito,7,2,0.0164280021056867,0.15,-0.2775719978943133,0.31042800210568666,0.588
Brooke Burke,7,2,4.599816219395172e-05,0.15,-0.293954001837806,0.29404599816219396,0.588
Cloris Leachman,7,4,1.6246824443722315e-06,5.387213761065646e-07,5.687885472033648e-07,2.680576341541098e-06,2.1117877943377335e-06
Susan Lucci,7,4,0.0005588607357301,0.000191152343026,0.00018420214339914,0.0009335193280610599,0.0007493171846619199
Cody Linley,7,4,0.1108896990683458,0.0334734317993836,0.04528177274155394,0.17649762539513764,0.1312158526535837
Maurice Greene,7,4,0.0205253529941664,0.0077318861246573,0.00537085618983809,0.03567984979849471,0.030308993608656618
Warren Sapp,7,4,0.0599928988394787,0.0210400501167903,0.01875440061056971,0.10123139706838769,0.08247699645781797
Toni Braxton,7,4,0.5555871068084386,0.0816011907044883,0.3956487730276415,0.7155254405892357,0.3198766675615942
Lance Bass,7,4,0.2372224723946578,0.0677510791741998,0.10443035721322619,0.3700145875760894,0.2655842303628632
Rocco DiSpirito,7,4,0.0151695658162026,0.0028897146078807,0.009505725184756428,0.02083340644764877,0.011327681262892342
Brooke Burke,7,4,5.2418660535521386e-05,1.928526708117396e-05,1.461953705642043e-05,9.021778401462234e-05,7.559824695820191e-05
Cloris Leachman,7,5,1.7983418531716937e-06,0.15,-0.29399820165814683,0.29400179834185314,0.588
Susan Lucci,7,5,0.0005923889442165,0.15,-0.2934076110557835,0.29459238894421647,0.588
Cody Linley,7,5,0.1183409349482077,0.15,-0.1756590650517923,0.41234093494820767,0.588
Maurice Greene,7,5,0.0226286520990482,0.15,-0.2713713479009518,0.31662865209904817,0.588
Warren Sapp,7,5,0.0632554144740381,0.15,-0.2307445855259619,0.3572554144740381,0.588
Toni Braxton,7,5,0.5508412080350711,0.15,0.2568412080350711,0.8448412080350711,0.5880000000000001
Lance Bass,7,5,0.2442846210104469,0.15,-0.04971537898955308,0.5382846210104468,0.5879999999999999
Brooke Burke,7,5,5.498214711813542e-05,0.15,-0.29394501785288185,0.2940549821471181,0.588
Cloris Leachman,7,6,4.29182583615815e-06,1.61511213709578e-06,1.1262060474504211e-06,7.457445624865879e-06,6.331239577415458e-06
Susan Lucci,7,6,0.0013669110913424,0.0005096122721643,0.00036807103790037206,0.0023657511447844276,0.0019976801068840554
Cody Linley,7,6,0.2640691753927524,0.0750852063054308,0.11690217103410802,0.4112361797513967,0.29433400871728865
Maurice Greene,7,6,0.0522796877183254,0.0189864817967777,0.015066183396641106,0.08949319204000969,0.07442700864336858
Warren Sapp,7,6,0.1502221617686996,0.0455566162885198,0.060931193843200795,0.2395131296941984,0.17858193585099763
Lance Bass,7,6,0.531926795131751,0.0882682364612405,0.3589210516677196,0.7049325385957824,0.34601148692806283
Brooke Burke,7,6,0.0001309770712928,4.779586728337332e-05,3.7297171417388305e-05,0.0002246569711682117,0.0001873597997508234
Susan Lucci,7,7,0.0013701654151171,0.0004852595603938,0.0004190566767452521,0.002321274153488948,0.001902217476743696
Cody Linley,7,7,0.2748395206470304,0.0725212538319428,0.13269786313642248,0.41698117815763824,0.28428331502121573
Maurice Greene,7,7,0.0527131895908457,0.0180110794396827,0.017411473889067608,0.08801490529262379,0.07060343140355618
Warren Sapp,7,7,0.1464000566746141,0.0436858611186985,0.06077576888196502,0.23202434446726317,0.17124857558529816
Lance Bass,7,7,0.5245511198575082,0.0793119363865114,0.3690997245399459,0.6800025151750706,0.3109027906351247
Brooke Burke,7,7,0.0001259478148845,5.223039381010692e-05,2.3576243016690436e-05,0.00022831938675230956,0.00020474314373561912
Cody Linley,7,8,0.2426097144340729,0.0854777252505029,0.07507337294308722,0.4101460559250586,0.33507268298197135
Maurice Greene,7,8,0.0236792442816944,0.0030880836370214,0.017626600353132453,0.029731888210256345,0.012105287857123892
Warren Sapp,7,8,0.1214854774164978,0.0393113794975564,0.044435173601287264,0.19853578123170834,0.15410060763042108
Lance Bass,7,8,0.6121233840740442,0.0971938584403524,0.4216234215309535,0.8026233466171349,0.38099992508618136
Brooke Burke,7,8,0.0001021797936905,3.8757556412334e-05,2.621498312232536e-05,0.00017814460425867465,0.0001519296211363493
Cody Linley,7,9,0.277837393700719,0.15,-0.016162606299280957,0.5718373937007191,0.5880000000000001
Warren Sapp,7,9,0.1485092162117625,0.15,-0.1454907837882375,0.4425092162117625,0.588
Lance Bass,7,9,0.5735243046069782,0.15,0.27952430460697825,0.8675243046069783,0.5880000000000001
Brooke Burke,7,9,0.0001290854805402,0.15,-0.2938709145194598,0.2941290854805402,0.588
Gilles Marini,8,2,0.0172334033341703,0.15,-0.2767665966658297,0.31123340333417027,0.588
Denise Richards,8,2,0.0095686190033826,0.15,-0.28443138099661736,0.3035686190033826,0.588
David Alan Grier,8,2,0.0013460048820605,0.15,-0.2926539951179395,0.2953460048820605,0.588
Lawrence Taylor,8,2,0.0101341064270646,0.15,-0.2838658935729354,0.30413410642706457,0.588
Ty Murray,8,2,0.0454502938423742,0.15,-0.24854970615762578,0.3394502938423742,0.588
Shawn Johnson,8,2,0.1172707894341157,0.15,-0.17672921056588428,0.41127078943411566,0.588
Steve Wozniak,8,2,0.0010682527959579,0.15,-0.2929317472040421,0.2950682527959579,0.588
Belinda Carlisle,8,2,0.0386177230166823,0.15,-0.25538227698331767,0.3326177230166823,0.588
Chuck Wicks,8,2,0.005308783359959,0.15,-0.288691216640041,0.299308783359959,0.588
Lil' Kim,8,2,0.0005550383024584,0.15,-0.2934449616975416,0.2945550383024584,0.588
Steve-O,8,2,0.0222661828535242,0.15,-0.27173381714647576,0.3162661828535242,0.588
Holly Madison,8,2,0.1426927051928033,0.15,-0.15130729480719668,0.4366927051928033,0.588
Melissa Rycroft,8,2,0.5884880975554464,0.15,0.2944880975554464,0.8824880975554463,0.5879999999999999
Gilles Marini,8,3,0.0179256511657842,0.15,-0.2760743488342158,0.3119256511657842,0.588
Denise Richards,8,3,0.009952980445414,0.15,-0.284047019554586,0.30395298044541397,0.588
David Alan Grier,8,3,0.0014000724938305,0.15,-0.2925999275061695,0.2954000724938305,0.588
Lawrence Taylor,8,3,0.0105411829089091,0.15,-0.2834588170910909,0.3045411829089091,0.588
Ty Murray,8,3,0.0472759847258583,0.15,-0.24672401527414167,0.3412759847258583,0.588
Shawn Johnson,8,3,0.1219814346922381,0.15,-0.17201856530776188,0.4159814346922381,0.588
Steve Wozniak,8,3,0.0011111633962194,0.15,-0.29288883660378057,0.2951111633962194,0.588
Chuck Wicks,8,3,0.0055220316486562,0.15,-0.28847796835134376,0.2995220316486562,0.588
Lil' Kim,8,3,0.0005773336119738,0.15,-0.29342266638802617,0.2945773336119738,0.588
Steve-O,8,3,0.0231605921875244,0.15,-0.27083940781247556,0.3171605921875244,0.588
Holly Madison,8,3,0.1484245222832201,0.15,-0.1455754777167799,0.44242452228322005,0.588
Melissa Rycroft,8,3,0.6121270504403714,0.15,0.31812705044037143,0.9061270504403713,0.5879999999999999
Gilles Marini,8,4,0.0189247555974424,0.0065154294619468,0.006154513852026672,0.031694997342858126,0.025540483490831455
David Alan Grier,8,4,0.0014768103226263,0.0005635503378533,0.00037225166043383206,0.002581368984818768,0.0022091173243849356
Lawrence Taylor,8,4,0.0110257302807305,0.0040283291946269,0.0031302050592617765,0.018921255502199225,0.015791050442937448
Ty Murray,8,4,0.0503808421758083,0.0180680219030305,0.014967519245868519,0.08579416510574808,0.07082664585987956
Shawn Johnson,8,4,0.129627724630407,0.0403516840194081,0.05053842395236713,0.20871702530844688,0.15817860135607975
Steve Wozniak,8,4,0.0011734390172285,0.0004071504742409,0.0003754240877163359,0.001971453946740664,0.001596029859024328
Chuck Wicks,8,4,0.005780836358881,0.0019306033231324,0.0019968538455414956,0.009564818872220503,0.007567965026679007
Lil' Kim,8,4,0.0006087737183342,0.0002057993598143,0.00020540697309817202,0.0010121404635702281,0.0008067334904720561
Steve-O,8,4,0.0247574462957783,0.0092077729306195,0.00671021135176408,0.042804681239792516,0.03609446988802843
Holly Madison,8,4,0.1538639333193556,0.0471568546036488,0.061436498296203956,0.24629136834250726,0.1848548700463033
Melissa Rycroft,8,4,0.6023797082834074,0.0754236234975351,0.4545494062282386,0.7502100103385761,0.29566060411033757
Gilles Marini,8,5,0.0243294712924832,0.0080262763304045,0.008597969684890381,0.040060972900076014,0.031463003215185636
David Alan Grier,8,5,0.0018748755744735,0.0006075166438953,0.0006841429524387121,0.003065608196508288,0.002381465244069576
Lawrence Taylor,8,5,0.016335911142805,0.0042737006980959,0.007959457774537035,0.024712364511072962,0.016752906736535927
